kind,record_id,repo_id,status,usable,labeled_focal_method,labeled_focal_signature,top1_pred_name,top1_pred_signature,top1_score,top1_identifier_correct,top3_identifier_correct,top1_signature_correct,top3_signature_correct,top1_primary_correct,top3_primary_correct,ground_truth_rank_identifier,failure_mode,mapping_output_path,n_records,n_signature_records,top1_identifier_accuracy,top3_identifier_accuracy,top1_signature_accuracy,top3_signature_accuracy,top1_primary_accuracy,top3_primary_accuracy
record,c2t_a3f146fec6530521fafa,42949039,error,True,updateBusinessObjectDataStorageUnitStatus,"@RequestMapping( value = BUSINESS_OBJECT_DATA_STORAGE_UNIT_STATUS_URI_PREFIX + ""/namespaces/{namespace}"" + ""/businessObjectDefinitionNames/{businessObjectDefinitionName}/businessObjectFormatUsages/{businessObjectFormatUsage}"" + ""/businessObjectFormatFileTypes/{businessObjectFormatFileType}/businessObjectFormatVersions/{businessObjectFormatVersion}"" + ""/partitionValues/{partitionValue}/businessObjectDataVersions/{businessObjectDataVersion}/storageNames/{storageName}"", method = RequestMethod.PUT, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DATA_STORAGE_UNIT_STATUS_PUT) public BusinessObjectDataStorageUnitStatusUpdateResponse updateBusinessObjectDataStorageUnitStatus(@PathVariable(""namespace"") String namespace,
        @PathVariable(""businessObjectDefinitionName"") String businessObjectDefinitionName,
        @PathVariable(""businessObjectFormatUsage"") String businessObjectFormatUsage,
        @PathVariable(""businessObjectFormatFileType"") String businessObjectFormatFileType,
        @PathVariable(""businessObjectFormatVersion"") Integer businessObjectFormatVersion, @PathVariable(""partitionValue"") String partitionValue,
        @PathVariable(""businessObjectDataVersion"") Integer businessObjectDataVersion, @PathVariable(""storageName"") String storageName,
        @RequestBody BusinessObjectDataStorageUnitStatusUpdateRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_3b2d644641b235df423b,42949039,error,True,createSearchIndexActivation,"@RequestMapping(value = SEARCH_INDEX_ACTIVATION_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_SEARCH_INDEXES_ACTIVATION_POST) public SearchIndexActivation createSearchIndexActivation(@RequestBody SearchIndexActivationCreateRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_477f6ed929996ddd5bfb,42949039,error,True,createBusinessObjectDataStorageFiles,"@RequestMapping(value = ""/businessObjectDataStorageFiles"", method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DATA_STORAGES_FILES_POST) public BusinessObjectDataStorageFilesCreateResponse createBusinessObjectDataStorageFiles(
        @RequestBody BusinessObjectDataStorageFilesCreateRequest businessObjectDataStorageFilesCreateRequest)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_ca0e5d0db286a6cad951,42949039,error,True,sanitizeLogText,public static String sanitizeLogText(String loggingText),,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_0f095b5bfc20a5502490,42949039,error,True,indexSearch,"@RequestMapping(value = ""/indexSearch"", method = POST, consumes = {""application/xml"", ""application/json""}) @Secured(FN_INDEX_SEARCH_POST) public IndexSearchResponse indexSearch(@RequestParam(value = ""fields"", required = false, defaultValue = """") Set<String> fields,
        @RequestParam(value = ""match"", required = false, defaultValue = """") Set<String> match, @RequestBody IndexSearchRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_68a759c482d957c05880,42949039,error,True,createBusinessObjectDataStorageUnit,"@RequestMapping(value = ""/businessObjectDataStorageUnits"", method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DATA_STORAGE_UNITS_POST) public BusinessObjectDataStorageUnitCreateResponse createBusinessObjectDataStorageUnit(@RequestBody BusinessObjectDataStorageUnitCreateRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_90a94fa0553e11824d68,42949039,error,True,createBusinessObjectDataAttribute,"@RequestMapping(value = BUSINESS_OBJECT_DATA_ATTRIBUTES_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DATA_ATTRIBUTES_POST) public BusinessObjectDataAttribute createBusinessObjectDataAttribute(@RequestBody BusinessObjectDataAttributeCreateRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_97391118c8367c636062,42949039,error,True,deleteBusinessObjectDataAttribute,"@RequestMapping(value = BUSINESS_OBJECT_DATA_ATTRIBUTES_URI_PREFIX + ""/namespaces/{namespace}"" + ""/businessObjectDefinitionNames/{businessObjectDefinitionName}"" + ""/businessObjectFormatUsages/{businessObjectFormatUsage}/businessObjectFormatFileTypes/{businessObjectFormatFileType}"" + ""/businessObjectFormatVersions/{businessObjectFormatVersion}/partitionValues/{partitionValue}/businessObjectDataVersions/{businessObjectDataVersion}"" + ""/businessObjectDataAttributeNames/{businessObjectDataAttributeName}"", method = RequestMethod.DELETE) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DATA_ATTRIBUTES_DELETE) public BusinessObjectDataAttribute deleteBusinessObjectDataAttribute(@PathVariable(""namespace"") String namespace,
        @PathVariable(""businessObjectDefinitionName"") String businessObjectDefinitionName,
        @PathVariable(""businessObjectFormatUsage"") String businessObjectFormatUsage,
        @PathVariable(""businessObjectFormatFileType"") String businessObjectFormatFileType,
        @PathVariable(""businessObjectFormatVersion"") Integer businessObjectFormatVersion, @PathVariable(""partitionValue"") String partitionValue,
        @PathVariable(""businessObjectDataVersion"") Integer businessObjectDataVersion,
        @PathVariable(""businessObjectDataAttributeName"") String businessObjectDataAttributeName)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_603db3df5360f299fe80,42949039,error,True,deleteBusinessObjectDataAttribute,"@RequestMapping(value = BUSINESS_OBJECT_DATA_ATTRIBUTES_URI_PREFIX + ""/namespaces/{namespace}"" + ""/businessObjectDefinitionNames/{businessObjectDefinitionName}"" + ""/businessObjectFormatUsages/{businessObjectFormatUsage}/businessObjectFormatFileTypes/{businessObjectFormatFileType}"" + ""/businessObjectFormatVersions/{businessObjectFormatVersion}/partitionValues/{partitionValue}/businessObjectDataVersions/{businessObjectDataVersion}"" + ""/businessObjectDataAttributeNames/{businessObjectDataAttributeName}"", method = RequestMethod.DELETE) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DATA_ATTRIBUTES_DELETE) public BusinessObjectDataAttribute deleteBusinessObjectDataAttribute(@PathVariable(""namespace"") String namespace,
        @PathVariable(""businessObjectDefinitionName"") String businessObjectDefinitionName,
        @PathVariable(""businessObjectFormatUsage"") String businessObjectFormatUsage,
        @PathVariable(""businessObjectFormatFileType"") String businessObjectFormatFileType,
        @PathVariable(""businessObjectFormatVersion"") Integer businessObjectFormatVersion, @PathVariable(""partitionValue"") String partitionValue,
        @PathVariable(""businessObjectDataVersion"") Integer businessObjectDataVersion,
        @PathVariable(""businessObjectDataAttributeName"") String businessObjectDataAttributeName)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_fe3fc6493ad6dae686f5,42949039,error,True,deleteBusinessObjectDataAttribute,"@RequestMapping(value = BUSINESS_OBJECT_DATA_ATTRIBUTES_URI_PREFIX + ""/namespaces/{namespace}"" + ""/businessObjectDefinitionNames/{businessObjectDefinitionName}"" + ""/businessObjectFormatUsages/{businessObjectFormatUsage}/businessObjectFormatFileTypes/{businessObjectFormatFileType}"" + ""/businessObjectFormatVersions/{businessObjectFormatVersion}/partitionValues/{partitionValue}/businessObjectDataVersions/{businessObjectDataVersion}"" + ""/businessObjectDataAttributeNames/{businessObjectDataAttributeName}"", method = RequestMethod.DELETE) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DATA_ATTRIBUTES_DELETE) public BusinessObjectDataAttribute deleteBusinessObjectDataAttribute(@PathVariable(""namespace"") String namespace,
        @PathVariable(""businessObjectDefinitionName"") String businessObjectDefinitionName,
        @PathVariable(""businessObjectFormatUsage"") String businessObjectFormatUsage,
        @PathVariable(""businessObjectFormatFileType"") String businessObjectFormatFileType,
        @PathVariable(""businessObjectFormatVersion"") Integer businessObjectFormatVersion, @PathVariable(""partitionValue"") String partitionValue,
        @PathVariable(""businessObjectDataVersion"") Integer businessObjectDataVersion,
        @PathVariable(""businessObjectDataAttributeName"") String businessObjectDataAttributeName)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_2f1de3e2e852e8258984,42949039,error,True,deleteBusinessObjectDataAttribute,"@RequestMapping(value = BUSINESS_OBJECT_DATA_ATTRIBUTES_URI_PREFIX + ""/namespaces/{namespace}"" + ""/businessObjectDefinitionNames/{businessObjectDefinitionName}"" + ""/businessObjectFormatUsages/{businessObjectFormatUsage}/businessObjectFormatFileTypes/{businessObjectFormatFileType}"" + ""/businessObjectFormatVersions/{businessObjectFormatVersion}/partitionValues/{partitionValue}/businessObjectDataVersions/{businessObjectDataVersion}"" + ""/businessObjectDataAttributeNames/{businessObjectDataAttributeName}"", method = RequestMethod.DELETE) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DATA_ATTRIBUTES_DELETE) public BusinessObjectDataAttribute deleteBusinessObjectDataAttribute(@PathVariable(""namespace"") String namespace,
        @PathVariable(""businessObjectDefinitionName"") String businessObjectDefinitionName,
        @PathVariable(""businessObjectFormatUsage"") String businessObjectFormatUsage,
        @PathVariable(""businessObjectFormatFileType"") String businessObjectFormatFileType,
        @PathVariable(""businessObjectFormatVersion"") Integer businessObjectFormatVersion, @PathVariable(""partitionValue"") String partitionValue,
        @PathVariable(""businessObjectDataVersion"") Integer businessObjectDataVersion,
        @PathVariable(""businessObjectDataAttributeName"") String businessObjectDataAttributeName)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_93d9546f643560adedc2,42949039,error,True,deleteBusinessObjectDataAttribute,"@RequestMapping(value = BUSINESS_OBJECT_DATA_ATTRIBUTES_URI_PREFIX + ""/namespaces/{namespace}"" + ""/businessObjectDefinitionNames/{businessObjectDefinitionName}"" + ""/businessObjectFormatUsages/{businessObjectFormatUsage}/businessObjectFormatFileTypes/{businessObjectFormatFileType}"" + ""/businessObjectFormatVersions/{businessObjectFormatVersion}/partitionValues/{partitionValue}/businessObjectDataVersions/{businessObjectDataVersion}"" + ""/businessObjectDataAttributeNames/{businessObjectDataAttributeName}"", method = RequestMethod.DELETE) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DATA_ATTRIBUTES_DELETE) public BusinessObjectDataAttribute deleteBusinessObjectDataAttribute(@PathVariable(""namespace"") String namespace,
        @PathVariable(""businessObjectDefinitionName"") String businessObjectDefinitionName,
        @PathVariable(""businessObjectFormatUsage"") String businessObjectFormatUsage,
        @PathVariable(""businessObjectFormatFileType"") String businessObjectFormatFileType,
        @PathVariable(""businessObjectFormatVersion"") Integer businessObjectFormatVersion, @PathVariable(""partitionValue"") String partitionValue,
        @PathVariable(""businessObjectDataVersion"") Integer businessObjectDataVersion,
        @PathVariable(""businessObjectDataAttributeName"") String businessObjectDataAttributeName)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_bf538c2251ea438f6840,42949039,error,True,getBusinessObjectDataAttribute,"@RequestMapping(value = BUSINESS_OBJECT_DATA_ATTRIBUTES_URI_PREFIX + ""/namespaces/{namespace}"" + ""/businessObjectDefinitionNames/{businessObjectDefinitionName}"" + ""/businessObjectFormatUsages/{businessObjectFormatUsage}/businessObjectFormatFileTypes/{businessObjectFormatFileType}"" + ""/businessObjectFormatVersions/{businessObjectFormatVersion}/partitionValues/{partitionValue}/businessObjectDataVersions/{businessObjectDataVersion}"" + ""/businessObjectDataAttributeNames/{businessObjectDataAttributeName}"", method = RequestMethod.GET) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DATA_ATTRIBUTES_GET) public BusinessObjectDataAttribute getBusinessObjectDataAttribute(@PathVariable(""namespace"") String namespace,
        @PathVariable(""businessObjectDefinitionName"") String businessObjectDefinitionName,
        @PathVariable(""businessObjectFormatUsage"") String businessObjectFormatUsage,
        @PathVariable(""businessObjectFormatFileType"") String businessObjectFormatFileType,
        @PathVariable(""businessObjectFormatVersion"") Integer businessObjectFormatVersion, @PathVariable(""partitionValue"") String partitionValue,
        @PathVariable(""businessObjectDataVersion"") Integer businessObjectDataVersion,
        @PathVariable(""businessObjectDataAttributeName"") String businessObjectDataAttributeName)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_764089c3e59f1ce2ae2a,42949039,error,True,getBusinessObjectDataAttribute,"@RequestMapping(value = BUSINESS_OBJECT_DATA_ATTRIBUTES_URI_PREFIX + ""/namespaces/{namespace}"" + ""/businessObjectDefinitionNames/{businessObjectDefinitionName}"" + ""/businessObjectFormatUsages/{businessObjectFormatUsage}/businessObjectFormatFileTypes/{businessObjectFormatFileType}"" + ""/businessObjectFormatVersions/{businessObjectFormatVersion}/partitionValues/{partitionValue}/businessObjectDataVersions/{businessObjectDataVersion}"" + ""/businessObjectDataAttributeNames/{businessObjectDataAttributeName}"", method = RequestMethod.GET) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DATA_ATTRIBUTES_GET) public BusinessObjectDataAttribute getBusinessObjectDataAttribute(@PathVariable(""namespace"") String namespace,
        @PathVariable(""businessObjectDefinitionName"") String businessObjectDefinitionName,
        @PathVariable(""businessObjectFormatUsage"") String businessObjectFormatUsage,
        @PathVariable(""businessObjectFormatFileType"") String businessObjectFormatFileType,
        @PathVariable(""businessObjectFormatVersion"") Integer businessObjectFormatVersion, @PathVariable(""partitionValue"") String partitionValue,
        @PathVariable(""businessObjectDataVersion"") Integer businessObjectDataVersion,
        @PathVariable(""businessObjectDataAttributeName"") String businessObjectDataAttributeName)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_92ee658d2f04375c33d4,42949039,error,True,onStartup,@Override public void onStartup(ServletContext servletContext),,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_08003cf3754fa444587f,42949039,error,True,getBusinessObjectDataAttribute,"@RequestMapping(value = BUSINESS_OBJECT_DATA_ATTRIBUTES_URI_PREFIX + ""/namespaces/{namespace}"" + ""/businessObjectDefinitionNames/{businessObjectDefinitionName}"" + ""/businessObjectFormatUsages/{businessObjectFormatUsage}/businessObjectFormatFileTypes/{businessObjectFormatFileType}"" + ""/businessObjectFormatVersions/{businessObjectFormatVersion}/partitionValues/{partitionValue}/businessObjectDataVersions/{businessObjectDataVersion}"" + ""/businessObjectDataAttributeNames/{businessObjectDataAttributeName}"", method = RequestMethod.GET) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DATA_ATTRIBUTES_GET) public BusinessObjectDataAttribute getBusinessObjectDataAttribute(@PathVariable(""namespace"") String namespace,
        @PathVariable(""businessObjectDefinitionName"") String businessObjectDefinitionName,
        @PathVariable(""businessObjectFormatUsage"") String businessObjectFormatUsage,
        @PathVariable(""businessObjectFormatFileType"") String businessObjectFormatFileType,
        @PathVariable(""businessObjectFormatVersion"") Integer businessObjectFormatVersion, @PathVariable(""partitionValue"") String partitionValue,
        @PathVariable(""businessObjectDataVersion"") Integer businessObjectDataVersion,
        @PathVariable(""businessObjectDataAttributeName"") String businessObjectDataAttributeName)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_b4dc847786d066670a60,42949039,error,True,getBusinessObjectDataAttribute,"@RequestMapping(value = BUSINESS_OBJECT_DATA_ATTRIBUTES_URI_PREFIX + ""/namespaces/{namespace}"" + ""/businessObjectDefinitionNames/{businessObjectDefinitionName}"" + ""/businessObjectFormatUsages/{businessObjectFormatUsage}/businessObjectFormatFileTypes/{businessObjectFormatFileType}"" + ""/businessObjectFormatVersions/{businessObjectFormatVersion}/partitionValues/{partitionValue}/businessObjectDataVersions/{businessObjectDataVersion}"" + ""/businessObjectDataAttributeNames/{businessObjectDataAttributeName}"", method = RequestMethod.GET) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DATA_ATTRIBUTES_GET) public BusinessObjectDataAttribute getBusinessObjectDataAttribute(@PathVariable(""namespace"") String namespace,
        @PathVariable(""businessObjectDefinitionName"") String businessObjectDefinitionName,
        @PathVariable(""businessObjectFormatUsage"") String businessObjectFormatUsage,
        @PathVariable(""businessObjectFormatFileType"") String businessObjectFormatFileType,
        @PathVariable(""businessObjectFormatVersion"") Integer businessObjectFormatVersion, @PathVariable(""partitionValue"") String partitionValue,
        @PathVariable(""businessObjectDataVersion"") Integer businessObjectDataVersion,
        @PathVariable(""businessObjectDataAttributeName"") String businessObjectDataAttributeName)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
